Date,Description
2022-07-23,"['C1360', 'C2474', 'C891', 'C1749', 'C3553', 'C323', 'C605', 'C2115', 'C3311', 'C3133', 'C1073', 'C849', 'C394', 'C83', 'C1195', 'C3205', 'C700', 'C887', 'C2350', 'C2016', 'C2711', 'C2711', 'C3670']"
2022-07-23,"['C231', 'C3677', 'C3323', 'C54', 'C3500', 'C1973', 'C2547', 'C1567', 'C2474', 'C1408', 'C2665', 'C1934', 'C61', 'C1596', 'C1071', 'C197', 'C3009', 'C1713', 'C1524', 'C2574', 'C2792', 'C134', 'C3507', 'C3677']"
2022-07-23,"['C2410', 'C3493', 'C1727', 'C633', 'C2306', 'C1332', 'C2175', 'C987', 'C1278', 'C2102', 'C1444']"
2022-07-25,"['C263', 'C1808', 'C425', 'C2386', 'C788', 'C2214', 'C1471', 'C3087', 'C3500', 'C1830', 'C2749', 'C1382', 'C2309', 'C1322', 'C3716', 'C644', 'C2295', 'C2487', 'C1873', 'C2718', 'C3376', 'C3009', 'C2311']"
2022-07-25,"['C2529', 'C1048', 'C121', 'C3260', 'C3260', 'C3260', 'C3260', 'C3383']"
2022-07-26,"['C3319', 'C1851', 'C2969', 'C231', 'C534', 'C2030', 'C3370']"
2022-07-26,"['C1446', 'C1446', 'C1446', 'C1446', 'C2483']"
2022-07-27,"['C3249', 'C262', 'C368', 'C1669', 'C2660', 'C662', 'C1116', 'C1371', 'C383']"
2022-07-27,"['C3276', 'C3677', 'C2386', 'C3323', 'C2166', 'C54', 'C3087', 'C1382', 'C1322', 'C2295', 'C1247', 'C281', 'C2611', 'C720', 'C1934', 'C1751', 'C450', 'C1694']"
2022-07-27,"['C2773', 'C3480', 'C1696', 'C1392', 'C2108', 'C2678', 'C1583', 'C440', 'C820', 'C3077', 'C264', 'C1837', 'C226', 'C2856', 'C569', 'C192', 'C3688', 'C2598', 'C1050', 'C2260', 'C2302', 'C51', 'C3039', 'C2385', 'C2991', 'C2051', 'C1726', 'C2222', 'C464', 'C1078', 'C1416', 'C3251', 'C173', 'C1438', 'C1088', 'C44', 'C643', 'C332', 'C1368', 'C3711', 'C968', 'C1662', 'C1767', 'C1133', 'C1507', 'C949', 'C1780']"
2022-07-28,"['C1238', 'C261', 'C1273', 'C142', 'C2958', 'C1819', 'C2705', 'C3390', 'C1232']"
2022-07-28,"['C2106', 'C202', 'C1481']"
2022-07-29,"['C3645', 'C740', 'C1113', 'C1867', 'C1554', 'C2081', 'C3637', 'C217', 'C610', 'C3082', 'C1560']"
2022-07-29,"['C1498', 'C6', 'C3204', 'C956', 'C1910', 'C2319', 'C3700', 'C1770', 'C2289', 'C1139', 'C2439', 'C589', 'C2405', 'C1381', 'C2807', 'C3721', 'C631', 'C1771', 'C2427', 'C3552', 'C3229', 'C2810', 'C3157', 'C1217', 'C3610', 'C3534', 'C655', 'C1534', 'C2861', 'C2701', 'C3032', 'C2099', 'C1832', 'C851', 'C964']"
2022-07-29,"['C1302', 'C3266', 'C1761', 'C2308']"
2022-07-29,"['C3267', 'C1879', 'C1140']"
2022-07-29,"['C1300', 'C3085', 'C1529', 'C2941', 'C1354', 'C3380', 'C3380', 'C2979', 'C1834', 'C3727']"
2022-08-02,"['C234', 'C748', 'C748', 'C1426', 'C439', 'C3519', 'C804', 'C3278', 'C581', 'C103', 'C1147', 'C3186', 'C930', 'C2674', 'C2059', 'C3335', 'C470', 'C628', 'C2253', 'C2901', 'C3163', 'C3019', 'C1110', 'C3657', 'C3108', 'C416', 'C3007', 'C2017', 'C107', 'C127', 'C2741', 'C241', 'C1351', 'C277', 'C407', 'C481', 'C1880', 'C3584', 'C2860', 'C1159', 'C2384', 'C2923', 'C476', 'C697', 'C2871']"
2022-08-03,"['C906', 'C2461', 'C2583', 'C1010', 'C670', 'C670', 'C508']"
2022-08-03,"['C3502', 'C2826', 'C330', 'C175', 'C614', 'C3030', 'C1963', 'C155', 'C2451', 'C2366', 'C1386', 'C1377', 'C3271', 'C1431', 'C1671', 'C596', 'C2272', 'C419', 'C3361', 'C396', 'C1586', 'C1631', 'C318', 'C2959', 'C305', 'C1659', 'C3571', 'C1668', 'C171', 'C360', 'C1995', 'C473', 'C1119', 'C3556', 'C3470', 'C972', 'C68', 'C3743', 'C2677', 'C2549', 'C274', 'C2513', 'C2083', 'C1885', 'C1885', 'C1885', 'C1885', 'C1885', 'C1715', 'C664', 'C3574', 'C3239', 'C963', 'C1060', 'C3695', 'C1185']"
2022-08-03,"['C425', 'C3677', 'C2386', 'C3323', 'C2661', 'C54', 'C2214', 'C1471', 'C1382', 'C1247', 'C587', 'C281', 'C3145', 'C2611', 'C1873', 'C1934', 'C3376', 'C3009', 'C2009', 'C1751']"
2022-08-03,"['C3314', 'C1595', 'C1004', 'C3733', 'C1989', 'C3177', 'C224', 'C126', 'C2670']"
2022-08-03,"['C869', 'C2760', 'C2832', 'C3048', 'C1294', 'C1153', 'C540', 'C270', 'C1255', 'C2240', 'C3382', 'C3413', 'C289', 'C3256', 'C2478', 'C3020', 'C1515', 'C1515', 'C1515', 'C1515', 'C1515', 'C300', 'C1506', 'C979', 'C3410', 'C3404', 'C1179', 'C1433', 'C688', 'C3420', 'C2803', 'C3279', 'C3279', 'C3279', 'C3279', 'C3281', 'C887', 'C2350', 'C3182', 'C1997', 'C456', 'C2153', 'C3097', 'C3594', 'C1465', 'C29', 'C1160']"
2022-08-03,"['C1069', 'C2412', 'C2387', 'C2432', 'C2653']"
2022-08-04,"['C3521', 'C3349', 'C94', 'C1019', 'C1447', 'C87', 'C144', 'C3616', 'C183', 'C480', 'C193', 'C1141']"
2022-08-04,"['C1358', 'C1038', 'C1966', 'C235', 'C842', 'C401', 'C2148', 'C3468', 'C916', 'C2109', 'C2239', 'C2010', 'C364', 'C1815', 'C1815', 'C1356', 'C2841', 'C3122', 'C1552', 'C2700', 'C1670', 'C3081', 'C2013', 'C2068', 'C3698', 'C3033', 'C276', 'C1370', 'C3263', 'C3178', 'C1664', 'C3176', 'C600', 'C1518', 'C1436', 'C1818']"
2022-08-04,"['C2048', 'C1746', 'C1578', 'C336', 'C2101', 'C2417', 'C716', 'C3342', 'C3094', 'C3115', 'C547', 'C3228', 'C3054', 'C759', 'C2978', 'C1692', 'C1259', 'C671', 'C3384', 'C3456', 'C1443', 'C2935', 'C189', 'C297', 'C3730', 'C2298', 'C2851', 'C2202', 'C3531']"
2022-08-04,"['C115', 'C2041', 'C3274', 'C3729', 'C1176', 'C483', 'C2828', 'C313', 'C2511']"
2022-08-05,"['C2198', 'C2997', 'C3364', 'C607', 'C3434', 'C805', 'C2744', 'C154']"
2022-08-05,"['C1565', 'C1961', 'C1280', 'C776', 'C3120', 'C1962', 'C3562', 'C393', 'C370', 'C1180', 'C1562', 'C398', 'C3368', 'C141', 'C2927', 'C3443', 'C798', 'C1792', 'C285', 'C1173', 'C1173', 'C1173', 'C3437', 'C698', 'C1857', 'C1619']"
2022-08-05,"['C488', 'C1866', 'C1066', 'C1558', 'C2840', 'C1441', 'C1064', 'C1128', 'C1998', 'C124', 'C3488', 'C191', 'C619', 'C1174', 'C2221', 'C1587', 'C601', 'C2795', 'C104', 'C1256', 'C1620', 'C184', 'C1429', 'C302', 'C2185', 'C3445', 'C3324', 'C3525', 'C2277', 'C1003', 'C627', 'C645', 'C2025', 'C3588', 'C710', 'C2976', 'C1752', 'C2848', 'C3393', 'C1728', 'C2918', 'C3540', 'C3280', 'C1101', 'C1400', 'C3408', 'C955', 'C826', 'C2973', 'C3000', 'C2019', 'C754', 'C1451', 'C3547', 'C3545', 'C3731', 'C1986', 'C746', 'C2893', 'C513', 'C2955', 'C1130', 'C1711', 'C515', 'C1773', 'C2506', 'C2323', 'C2819', 'C2124', 'C2963', 'C950', 'C2793', 'C2543', 'C488', 'C2569', 'C1640', 'C3527', 'C2393', 'C3533', 'C3520', 'C2268', 'C1572', 'C2167', 'C2719', 'C1036', 'C1736', 'C2714', 'C2958', 'C2512', 'C2989', 'C2278', 'C3018', 'C2682', 'C1422', 'C2105', 'C649', 'C2558', 'C855', 'C120', 'C2994', 'C3666', 'C2337', 'C3465', 'C948', 'C629', 'C129']"
2022-08-05,"['C3189', 'C1893', 'C33', 'C33', 'C33', 'C1394', 'C3637', 'C3637', 'C2100', 'C2654', 'C2738']"
2022-08-05,"['C263', 'C425', 'C3677', 'C54', 'C2214', 'C2204', 'C1830', 'C2749', 'C1382', 'C2309', 'C3716', 'C644', 'C2295', 'C3145', 'C2547', 'C1934', 'C1071', 'C2218', 'C134']"
2022-08-05,"['C6', 'C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C2289', 'C1139', 'C2439', 'C589', 'C531', 'C2405', 'C2807', 'C3721', 'C1771', 'C2427', 'C3427', 'C3229', 'C1348', 'C3157', 'C3261', 'C1217', 'C3610', 'C3265', 'C655', 'C1534', 'C2861', 'C379', 'C2276', 'C2701', 'C1832', 'C3401', 'C851', 'C964']"
2022-08-07,"['C1081', 'C3276', 'C2481', 'C2386', 'C2166', 'C1382', 'C1322', 'C3716', 'C644', 'C3105', 'C1720', 'C2636', 'C565', 'C2574', 'C1301', 'C2621']"
2022-08-09,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2483', 'C2483', 'C2483']"
2022-08-09,"['C3319', 'C1851', 'C2969', 'C231', 'C1571', 'C534', 'C2030']"
2022-08-09,"['C1300', 'C3085', 'C1529', 'C2941', 'C1354', 'C3380', 'C3380', 'C1834', 'C3727']"
2022-08-10,"['C3249', 'C3722', 'C1705', 'C561', 'C2296', 'C3538', 'C201']"
2022-08-10,"['C2773', 'C3480', 'C2686', 'C2882', 'C1982', 'C1696', 'C3607', 'C2678', 'C2033', 'C3058', 'C2245', 'C1583', 'C2870', 'C440', 'C3045', 'C3690', 'C368', 'C2856', 'C569', 'C2346', 'C192', 'C1244', 'C1669', 'C3688', 'C2598', 'C1050', 'C2000', 'C850', 'C1355', 'C2477', 'C3055', 'C495', 'C2260', 'C2972', 'C51', 'C3039', 'C2991', 'C2660', 'C2222', 'C2606', 'C173', 'C1116', 'C2440', 'C1438', 'C1088', 'C44', 'C3347', 'C2728', 'C643', 'C1453', 'C1884', 'C3016', 'C968', 'C3685', 'C1767', 'C1133', 'C949', 'C3315']"
2022-08-10,"['C3222', 'C3222', 'C3222', 'C3222', 'C766', 'C1710', 'C3147']"
2022-08-10,"['C3169', 'C2265', 'C3242', 'C2002', 'C3409', 'C3466', 'C1683', 'C673', 'C2775', 'C363', 'C2684']"
2022-08-11,"['C3188', 'C1238', 'C2118', 'C2365', 'C2765', 'C2226', 'C937', 'C1318', 'C2649', 'C1819', 'C840', 'C3390']"
2022-08-11,"['C2338', 'C2657', 'C1028', 'C533', 'C750', 'C781', 'C781', 'C3649', 'C1503', 'C272', 'C272', 'C595', 'C595', 'C2463', 'C2463', 'C2206', 'C1604', 'C3272']"
2022-08-11,"['C40', 'C326', 'C212', 'C144', 'C480', 'C258']"
2022-08-11,"['C1673', 'C2408', 'C2178', 'C2328']"
2022-08-12,"['C1206', 'C343', 'C2448', 'C2275', 'C2275', 'C2136', 'C2926', 'C2326', 'C1523', 'C1357', 'C1047', 'C868', 'C2448', 'C1209', 'C3297', 'C874', 'C2462', 'C910', 'C2320', 'C1967', 'C692', 'C1633', 'C1845', 'C1207']"
2022-08-12,"['C6', 'C3503', 'C3204', 'C956', 'C1910', 'C2319', 'C3700', 'C2779', 'C2289', 'C1139', 'C2439', 'C531', 'C2405', 'C1381', 'C2807', 'C3721', 'C2310', 'C1771', 'C3336', 'C2427', 'C3229', 'C1348', 'C2810', 'C3157', 'C3261', 'C1217', 'C3610', 'C3534', 'C3265', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C3405', 'C3401', 'C851', 'C964']"
2022-08-12,"['C3645', 'C176', 'C740', 'C2696', 'C3184', 'C3397', 'C687', 'C1757', 'C217', 'C3262', 'C2100', 'C3082', 'C1917', 'C1264', 'C548', 'C403']"
2022-08-13,"['C2331', 'C748', 'C748', 'C1426', 'C439', 'C3519', 'C804', 'C1053', 'C3278', 'C581', 'C103', 'C1147', 'C3186', 'C3673', 'C930', 'C2674', 'C2059', 'C3335', 'C628', 'C2253', 'C86', 'C2901', 'C3163', 'C3019', 'C1110', 'C3657', 'C3108', 'C416', 'C3007', 'C2017', 'C107', 'C127', 'C241', 'C1351', 'C277', 'C407', 'C481', 'C1880', 'C3584', 'C3745', 'C2860', 'C1159', 'C2384', 'C2923', 'C714', 'C476', 'C1220', 'C1006', 'C697', 'C2871']"
2022-08-13,"['C3319', 'C1851', 'C2969', 'C231', 'C1571', 'C3500', 'C534', 'C2030', 'C3370', 'C3394', 'C2626', 'C2665', 'C789']"
2022-08-16,"['C2699', 'C2396', 'C1083', 'C2915', 'C3447', 'C2885', 'C1960', 'C182', 'C303', 'C2504', 'C3464', 'C2361', 'C998', 'C1175', 'C544']"
2022-08-17,"['C1082', 'C1838', 'C3048', 'C1922', 'C270', 'C1255', 'C2240', 'C205']"
2022-08-17,"['C330', 'C175', 'C3030', 'C155', 'C2366', 'C1321', 'C2614', 'C2515', 'C2197', 'C1671', 'C596', 'C2272', 'C3502', 'C459', 'C419', 'C396', 'C3551', 'C2053', 'C305', 'C1659', 'C3469', 'C1668', 'C273', 'C171', 'C360', 'C3136', 'C1995', 'C3542', 'C1849', 'C1311', 'C2060', 'C68', 'C3743', 'C2242', 'C2549', 'C274', 'C2646', 'C1901', 'C2083', 'C2584', 'C1733', 'C3574', 'C2754', 'C516', 'C1060', 'C3695', 'C1185']"
2022-08-17,"['C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2483']"
2022-08-17,"['C2362', 'C869', 'C2952', 'C3674', 'C2325', 'C2464', 'C2352', 'C2962', 'C736', 'C3613', 'C1937', 'C3299', 'C613', 'C2168', 'C2409', 'C3553', 'C289', 'C323', 'C3020', 'C1519', 'C2301', 'C2523', 'C3318', 'C203', 'C2286', 'C2029', 'C2778', 'C13', 'C3632', 'C1506', 'C387', 'C2121', 'C888', 'C1501', 'C1864', 'C206', 'C3337', 'C2604', 'C858', 'C3478', 'C2016', 'C1313', 'C1313', 'C1313', 'C1313', 'C1652', 'C914', 'C3580', 'C731', 'C731']"
2022-08-18,"['C3435', 'C1000', 'C1592', 'C71', 'C539', 'C591', 'C151', 'C921', 'C375', 'C3209', 'C3411', 'C168', 'C3227', 'C960', 'C632', 'C3704', 'C1555', 'C990', 'C1701', 'C1477', 'C1836', 'C1363', 'C2845', 'C1642']"
2022-08-18,"['C1673', 'C2720', 'C745', 'C243', 'C813', 'C526', 'C2408', 'C2444', 'C2446', 'C2937', 'C1396', 'C2178', 'C2328', 'C1187']"
2022-08-19,"['C788', 'C2909', 'C2214', 'C1830', 'C3716', 'C644', 'C2295', 'C2636', 'C1934', 'C1751', 'C1301']"
2022-08-19,"['C3645', 'C2679', 'C1113', 'C1554', 'C1394', 'C3637', 'C3637', 'C931', 'C2673', 'C3350']"
2022-08-19,"['C1565', 'C1279', 'C1961', 'C1280', 'C793', 'C3615', 'C3148', 'C57', 'C99', 'C1606', 'C3286', 'C2676', 'C2205', 'C3562', 'C3076', 'C2228', 'C310', 'C545', 'C559', 'C393', 'C2223', 'C594', 'C3742', 'C1041', 'C2578', 'C2413', 'C2397', 'C3375', 'C744', 'C1562', 'C398', 'C924', 'C422', 'C141', 'C2927', 'C3200', 'C2344', 'C3185', 'C2401', 'C1173', 'C1173', 'C1173', 'C1173', 'C1173', 'C1173', 'C878', 'C878', 'C878', 'C878', 'C2353', 'C2896', 'C1142', 'C2465', 'C982', 'C2380', 'C1857', 'C1619']"
2022-08-19,"['C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C2779', 'C2289', 'C1139', 'C589', 'C2220', 'C2405', 'C1381', 'C3721', 'C2310', 'C631', 'C2160', 'C3336', 'C2427', 'C3427', 'C3229', 'C1348', 'C3261', 'C1217', 'C3610', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C1828', 'C2099', 'C1832', 'C851', 'C964']"
2022-08-19,"['C1496', 'C421', 'C119']"
2022-08-20,"['C234', 'C3519', 'C804', 'C581', 'C103', 'C3186', 'C1991', 'C2674', 'C2059', 'C901', 'C3335', 'C470', 'C628', 'C2072', 'C3019', 'C3657', 'C3007', 'C107', 'C127', 'C2741', 'C241', 'C1351', 'C277', 'C407', 'C1880', 'C2065', 'C3584', 'C2860', 'C1159', 'C2923', 'C476', 'C697', 'C2871']"
2022-08-20,"['C2590', 'C339', 'C2827', 'C1674']"
2022-08-20,"['C3319', 'C1851', 'C263', 'C2969', 'C2166', 'C2909', 'C54', 'C2214', 'C1571', 'C3500', 'C534', 'C1382', 'C2030', 'C3370', 'C587', 'C2487', 'C3376', 'C3009', 'C939', 'C2311']"
2022-08-21,"['C1748', 'C2752', 'C3296']"
2022-08-21,"['C3677', 'C788', 'C2749', 'C3716', 'C2547', 'C1934', 'C1751', 'C1077']"
2022-08-21,"['C1408', 'C2818', 'C1269', 'C382']"
2022-08-23,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2321', 'C2483', 'C2483', 'C2483']"
2022-08-25,"['C1907', 'C3698', 'C1794', 'C2691', 'C801']"
2022-08-25,"['C1673', 'C526', 'C2408', 'C2444', 'C2446', 'C2328']"
2022-08-25,"['C2773', 'C3480', 'C2882', 'C2037', 'C1696', 'C3607', 'C1392', 'C2770', 'C2333', 'C1448', 'C733', 'C820', 'C3077', 'C214', 'C1837', 'C368', 'C192', 'C2000', 'C3055', 'C2426', 'C1215', 'C3458', 'C2302', 'C3039', 'C2660', 'C1078', 'C1416', 'C1116', 'C2271', 'C44', 'C643', 'C383', 'C968', 'C1662', 'C3685', 'C1767']"
2022-08-25,"['C876', 'C142', 'C466', 'C1318']"
2022-08-25,"['C510', 'C2830', 'C3630']"
2022-08-26,"['C263', 'C3677', 'C2386', 'C3323', 'C788', 'C2166', 'C2661', 'C54', 'C2214', 'C1382', 'C1322', 'C3716', 'C644', 'C2295', 'C281', 'C1973', 'C1541', 'C2611', 'C685', 'C3012', 'C1976', 'C1934', 'C3376', 'C3009', 'C939', 'C2311', 'C1713', 'C2009', 'C2747', 'C1751']"
2022-08-26,"['C1373', 'C1793', 'C2585']"
2022-08-26,"['C2006', 'C3292', 'C1462', 'C428', 'C2050', 'C1231', 'C1680', 'C3128', 'C1993']"
2022-08-26,"['C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C2289', 'C1139', 'C2439', 'C589', 'C2405', 'C3721', 'C2310', 'C2160', 'C3336', 'C3552', 'C3229', 'C1348', 'C3277', 'C3261', 'C1217', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C1828', 'C1832', 'C3401', 'C1284', 'C851', 'C964']"
2022-08-26,"['C1893', 'C33', 'C3637', 'C3262', 'C610', 'C758', 'C3548', 'C2654', 'C3082']"
2022-08-27,"['C1426', 'C439', 'C804', 'C1053', 'C3278', 'C3186', 'C3673', 'C2059', 'C3335', 'C470', 'C628', 'C2253', 'C2901', 'C3163', 'C1110', 'C380', 'C462', 'C3007', 'C2017', 'C2669', 'C241', 'C1351', 'C407', 'C481', 'C1880', 'C3584', 'C1159', 'C2384', 'C697', 'C2871']"
2022-08-27,"['C3319', 'C1851', 'C2969', 'C1571', 'C534', 'C2030', 'C3370', 'C564']"
2022-08-27,"['C894', 'C2984', 'C1083', 'C3447', 'C2885', 'C1084', 'C2504', 'C3464', 'C3464', 'C1607', 'C132', 'C1175', 'C2076', 'C544', 'C2833']"
2022-08-28,"['C425', 'C788', 'C2749', 'C3716', 'C2636', 'C1934', 'C3009', 'C2574', 'C134', 'C450', 'C1301', 'C1694']"
2022-08-30,"['C2265', 'C3242', 'C3254', 'C3013', 'C3466', 'C1683', 'C673', 'C169', 'C363', 'C2684', 'C612']"
2022-08-30,"['C263', 'C3276', 'C3677', 'C2386', 'C54', 'C1830', 'C1382', 'C1322', 'C644', 'C1247', 'C587', 'C2547', 'C2611', 'C1934', 'C3376', 'C433', 'C2435', 'C2792', 'C2303']"
2022-08-30,"['C906', 'C2461', 'C2583', 'C1010', 'C670']"
2022-08-30,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2321', 'C2483', 'C2483', 'C2483']"
2022-08-30,"['C966', 'C1876', 'C3078', 'C3358']"
2022-08-31,"['C3132', 'C1510', 'C1294', 'C1255', 'C2899', 'C2363', 'C3253', 'C2474', 'C1955', 'C2409', 'C3553', 'C323', 'C63', 'C63', 'C63', 'C63', 'C63', 'C2324', 'C2921', 'C2921', 'C2921', 'C1515', 'C1515', 'C333', 'C1753', 'C844', 'C929', 'C3196', 'C1872', 'C2778', 'C1073', 'C2023', 'C1788', 'C2988', 'C3681', 'C1087', 'C1626', 'C749', 'C519', 'C3404', 'C83', 'C1864', 'C1543', 'C3170', 'C55', 'C2852', 'C1744', 'C1896', 'C1724', 'C3195']"
2022-08-31,"['C766', 'C1710', 'C307']"
2022-08-31,"['C3323', 'C2166', 'C3500', 'C3716', 'C3477', 'C1473', 'C1525', 'C1817', 'C3453', 'C3724', 'C896', 'C642', 'C642']"
2022-08-31,"['C1678', 'C2826', 'C330', 'C2020', 'C2451', 'C39', 'C2366', 'C435', 'C1228', 'C1321', 'C1671', 'C1424', 'C596', 'C2272', 'C3502', 'C459', 'C1265', 'C3361', 'C707', 'C2248', 'C3551', 'C318', 'C2959', 'C305', 'C3571', 'C171', 'C360', 'C1995', 'C1849', 'C2536', 'C1311', 'C2060', 'C972', 'C3743', 'C2549', 'C1725', 'C2305', 'C274', 'C2513', 'C2646', 'C3150', 'C2083', 'C2950', 'C2584', 'C664', 'C3574', 'C2754', 'C963', 'C1060', 'C1034', 'C3695', 'C1185']"
2022-08-31,"['C359', 'C2070', 'C2103', 'C3174', 'C684', 'C1956', 'C1956', 'C1956', 'C1956', 'C1956', 'C3208', 'C688', 'C1225', 'C437']"
2022-09-01,"['C3040', 'C202', 'C384', 'C144', 'C3616', 'C183', 'C3282', 'C3153', 'C524']"
2022-09-01,"['C1673', 'C2720', 'C2078', 'C526', 'C2408', 'C2444', 'C2446', 'C1396', 'C2328', 'C1187']"
2022-09-01,"['C2687', 'C1966', 'C842', 'C916', 'C2109', 'C2881', 'C2010', 'C3192', 'C1552', 'C1883', 'C1356', 'C1670', 'C2841', 'C2615', 'C2745', 'C3081', 'C2730', 'C1561', 'C373', 'C2013', 'C3698', 'C1794', 'C276', 'C1504', 'C3178', 'C1664', 'C3176', 'C1518', 'C1818']"
2022-09-01,"['C425', 'C3677', 'C54', 'C2295', 'C587', 'C1934', 'C2311', 'C1099', 'C1751', 'C1694', 'C3269']"
2022-09-02,"['C425', 'C2386', 'C3323', 'C1471', 'C1830', 'C1382', 'C2309', 'C1322', 'C3716']"
2022-09-02,"['C2949', 'C740', 'C33', 'C1913', 'C2081', 'C1757', 'C758', 'C279', 'C1917', 'C403', 'C1560', 'C3350']"
2022-09-02,"['C1002', 'C2984', 'C2699', 'C2915', 'C3447', 'C182', 'C3190', 'C3464', 'C2367', 'C132', 'C1312']"
2022-09-02,"['C6', 'C956', 'C1910', 'C1224', 'C3700', 'C2289', 'C1139', 'C589', 'C589', 'C531', 'C2405', 'C1381', 'C3721', 'C1771', 'C2160', 'C3552', 'C3229', 'C1348', 'C2810', 'C1217', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C1828', 'C3032', 'C1832', 'C851']"
2022-09-02,"['C200', 'C1445', 'C2479', 'C1180', 'C2397', 'C742', 'C1280', 'C2198', 'C2733', 'C99', 'C1962', 'C3498', 'C3364', 'C607', 'C805', 'C3550', 'C3562', 'C1792', 'C1339', 'C355', 'C638', 'C1697', 'C524', 'C2380']"
2022-09-03,"['C3319', 'C1851', 'C2969', 'C231', 'C2166', 'C54', 'C2214', 'C3087', 'C1571', 'C3500', 'C1830', 'C534', 'C1322', 'C2030', 'C3370', 'C2295', 'C1046', 'C2636', 'C1934', 'C1071', 'C3009', 'C939', 'C1751', 'C1800']"
2022-09-03,"['C2331', 'C748', 'C1426', 'C439', 'C804', 'C1915', 'C3278', 'C581', 'C1932', 'C1991', 'C2059', 'C901', 'C3335', 'C470', 'C2253', 'C86', 'C2072', 'C3163', 'C3019', 'C1110', 'C1110', 'C3657', 'C3108', 'C107', 'C127', 'C241', 'C1351', 'C277', 'C28', 'C481', 'C1880', 'C3584', 'C1159', 'C2384', 'C714', 'C476', 'C1006', 'C697']"
2022-09-05,"['C263', 'C263', 'C3276', 'C425', 'C3677', 'C3323', 'C788', 'C2166', 'C54', 'C2749', 'C1382', 'C3716', 'C2295', 'C281', 'C2611', 'C2487', 'C2718', 'C685', 'C720', 'C1751', 'C450']"
2022-09-06,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2321', 'C2483']"
2022-09-06,"['C788', 'C2214', 'C1471', 'C534', 'C1322', 'C644', 'C1567', 'C2636', 'C1934', 'C3376', 'C3009']"
2022-09-07,"['C2338', 'C2657', 'C3272']"
2022-09-07,"['C2773', 'C3480', 'C2591', 'C2037', 'C1696', 'C1392', 'C3167', 'C2333', 'C2678', 'C733', 'C2033', 'C1583', 'C2870', 'C820', 'C3077', 'C3045', 'C226', 'C569', 'C192', 'C1669', 'C2734', 'C3471', 'C2598', 'C2000', 'C850', 'C3458', 'C797', 'C51', 'C1726', 'C662', 'C1927', 'C464', 'C2606', 'C1971', 'C1353', 'C1438', 'C44', 'C643', 'C332', 'C1368', 'C1884', 'C3016', 'C1371', 'C383', 'C968', 'C1767']"
2022-09-07,"['C3323', 'C2166', 'C3500', 'C1830', 'C1382', 'C3716', 'C2295', 'C1247', 'C281', 'C2611', 'C720', 'C3376', 'C433', 'C1071']"
2022-09-07,"['C3249', 'C3722', 'C1705', 'C3495', 'C3538']"
2022-09-08,"['C1673', 'C745', 'C243', 'C2408', 'C2444', 'C2446', 'C2937', 'C1396', 'C2178', 'C2328', 'C2186', 'C1805', 'C1187']"
2022-09-08,"['C1954', 'C2721', 'C397', 'C961', 'C1441', 'C920', 'C619', 'C2588', 'C2221', 'C833', 'C1256', 'C2895', 'C2561', 'C1933', 'C471', 'C2277', 'C3302', 'C1003', 'C3683', 'C442', 'C1728', 'C434', 'C955', 'C349', 'C1986', 'C2955', 'C3233', 'C3647', 'C1821', 'C2963', 'C3312', 'C1043', 'C1950', 'C2268', 'C1572', 'C347', 'C2074', 'C2757', 'C3425', 'C867', 'C763', 'C1531', 'C3018', 'C2184', 'C3390', 'C649', 'C2558', 'C120']"
2022-09-08,"['C1360', 'C270', 'C2240', 'C3618']"
2022-09-09,"['C2006', 'C3292', 'C1462', 'C428', 'C2050', 'C1231', 'C1680', 'C3128', 'C1993']"
2022-09-09,"['C2341', 'C2933', 'C3699', 'C3697', 'C2679', 'C740', 'C2692', 'C2448', 'C2275', 'C2275', 'C732', 'C299', 'C2326', 'C2035', 'C1357', 'C1296', 'C3491', 'C3680', 'C1859', 'C874', 'C1867', 'C2105', 'C1207']"
2022-09-09,"['C263', 'C2487', 'C2718']"
2022-09-09,"['C2679', 'C33', 'C33', 'C33', 'C33', 'C33', 'C2696', 'C2946', 'C1029', 'C217', 'C3671', 'C931', 'C2100', 'C2654', 'C403', 'C1560']"
2022-09-09,"['C2158', 'C1238', 'C2118', 'C2226', 'C2649', 'C2066', 'C3201']"
