Supplier,Date,Type,Invoice number,Product ID,Description,Quantity,Price,Total Amount
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,BARQUILLOS PIAZZA CHOCOLATE X 44 GR COLOMBINA,3,1745,5235
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,BARQUILLOS PIAZZA  FRESA X 45 GR COLOMBINA,3,1745,5235
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,BARQUILLO PIAZZA  AREQUIPE,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,BARQUILLO PIAZZA  AREQUIPE,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,BARQUILLO PIAZZA  AREQUIPE,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,PLATO PEQ *20UND DOMINGO,10,1887,18870
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,PLATO DOMINGO GRANDE *20 UND,6,4070,24420
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,CAPRI VAINILLA *24,24,3087,74088
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,PIAZZA JIRAFA MALTEADA,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,TONING CEREAL HOJUELAS AZUCARA *180G,5,2316,11580
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,CHOCMELOS *30,2,3789,7578
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,GUSTARINA SABOR NATURAL *200,6,1827,10962
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,FECULA DE PLATANO TONING,12,1765,21180
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,COLADA TONING NATURAL X 200 GR,6,1953,11718
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,COLADA GUSTARINA VAINILLA *200G,6,1827,10962
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,RAYOL ESPIRAL,36,2385,85860
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,MAX STEEL CARAMELO LIQUIDO,20,1719,34380
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,CARAMELO LIQUIDO BARBIE *40G,20,1719,34380
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.70E+12,CARAMELO LIQUIDO HOT WELLS *40G,20,1719,34380
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.76E+12,CUCHARA INKA *25UND,80,1183,94640
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.71E+12,CERA PELFLEX SELECTA *400CC,6,1256,7536
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,2/17/2022,FC,46422,7.71E+12,COLADA DE PLATANO NUTRI CEREAL STDO,36,1770,63720
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,612,NUCITA* 14 G,90,297,26730
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.86E+12,CHUPETA LENGUA ACIDA DR LOOK*40,10,2178,21780
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,BEISBOL ROJO NO. 2,5,1628,8140
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,BETUN BEISBOL NEUTRO # 2,5,1628,8140
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,MASMELOS MILLOWS SURTIDO COLOMBINA X 145 GR,12,2664,31968
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,NUCITA  BEBIDA INSTAN *PAGUE 200 LLEVE 220G,24,2489,59736
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,MASMELOS MILLOWS FOGATA *145,12,2664,31968
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA DE AJI PICANTE LA CONSTANCIA X 100,5,2000,10000
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA BBQ,6,2972,17832
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA DE TOMATE LA CONSTAN *200,12,2077,24924
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA ROSADA LA CONSTANCIA COLOMBINA  X 200 GR,6,3776,22656
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA ROSADA LA CONSTANCIA X 380 GR COLOMBINA D/P,6,6256,37536
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,MAYONESA LA CONSTANCIA * 200 G,6,2354,14124
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA DE TOMATE LA CONSTANCIA *400G,6,4155,24930
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA ROSADA  CONSTANCIA PAGUE 800 LLEVE 1000G,5,9798,48990
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,MAYONESA LA CONTANCIA *1000,5,9235,46175
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SERVILLETA POPULAR  X 200 UND,30,1505,45150
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,SALSA ROSADA BARY *200G,6,2527,15162
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,VINAGRETA BARY *200G,8,1588,12704
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,MILLOWS CORAZON*50,8,4507,36056
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,MILLOWS IND CREAM *50,8,4507,36056
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,OFERTA S. ROSADA + MAYONESA +S. TOMATE BARY,8,3066,24528
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.70E+12,AVENA EN HOJUELAS TONING X 1000 GR,6,5668,34008
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,1512,ESPONJA ECONOMICA,108,251,27108
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,134,FOSFORO POKER *200*1*2,30,827,24810
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.71E+12,VINAGRE DE MANZANA 500ML,12,4954,59448
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.71E+12,PAÑO DOBLE USO LINCE,24,305,7320
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47264,7.71E+12,FOSFORO REFUEGO MADERA,12,1105,13260
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,BARQUILLO PIAZZA  AREQUIPE,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,PLATO PEQ *20UND DOMINGO,6,1887,11322
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,VASO BAR 7 ONZAS *50UND,30,1948,58440
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,CAPRI VAINILLA *24,24,3087,74088
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,PIAZZA JIRAFA MALTEADA,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,VASO 7ONZ BCO TUCK X 50UND,60,2256,135360
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,AVENA HOJUELA 200 GR,12,1080,12960
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,RAYOL ESPIRAL,60,2385,143100
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,TONING CEREAL CHOCO CHOC *1000G,5,10158,50790
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,REYOL SPRAY  VOLADORES *400ML,3,9572,28716
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,VINO CHERRYNOL X 750 CC,12,11984,143808
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,VINO CHERRYNOL X 375,12,6571,78852
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.70E+12,VINO CHERRYNOL X 1500 CC,6,22992,137952
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.76E+12,CUCHARAS INKA X 25,15,758,11370
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.76E+12,CUCHARA INKA *25UND,50,1219,60950
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.71E+12,BOLSA BASURA AMARILLA CANELA*65X90,6,1958,11748
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.71E+12,PALO PINCHUZO EL SOL X100UDS,15,2649,39735
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,4357,PAPEL OSMOTICO NEGRO 20 MT,6,2255,13530
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/4/2022,FC,47265,7.71E+12,PELICULA OSMOTICO NEGRO 50 MT,6,4390,26340
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/9/2022,FC,47368,7.70E+12,GRISSLY FERIA *45UND,3,3686,11058
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/9/2022,FC,47368,7.70E+12,GRISSLY OSO *80G,5,1019,5095
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/9/2022,FC,47368,7.70E+12,GRISSLY CLASCA *80G,5,1018,5090
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/9/2022,FC,47368,7.70E+12,GRISSLY CORAZON *80G,5,1039,5195
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/9/2022,FC,47368,7.70E+12,PIRULITO SURTIDO X216G,25,2250,56250
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,612,NUCITA* 14 G,90,297,26730
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.86E+12,CHUPETA LENGUA ACIDA DR LOOK*40,20,2178,43560
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BARQUILLOS PIAZZA DE VAINILLA X 45 GR COLOMBINA,5,1745,8725
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BARQUILLOS PIAZZA CHOCOLATE X 44 GR COLOMBINA,5,1745,8725
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,GRISSLY DELFIN *80G,3,1151,3453
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BARQUILLOS PIAZZA  FRESA X 45 GR COLOMBINA,5,1745,8725
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BONBON BUM UVA MIX *24,5,5180,25900
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,MASMELOS MILLOWS SURTIDO COLOMBINA X 145 GR,12,2877,34524
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BARQUILLO PIAZZA  AREQUIPE,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BARQUILLO PIAZZA  AREQUIPE,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,GRISSLY FERIA *45UND,3,4164,12492
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,VASO DOMING 14ONZ,12,3338,40056
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,MILLOWS CORAZON*50,8,4778,38224
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,MILLOWS IND CREAM *50,8,4778,38224
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,GRISSLY SOUR ACIDAS *72G,3,1151,3453
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,GRISSLY OSO *80G,3,1151,3453
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,GRISSLY CLASCA *80G,3,1151,3453
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,GRISSLY CORAZON *80G,3,1151,3453
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BON BON BUM SURTIDO,10,5180,51800
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BON BON BUM SURTIDO,15,5009,75135
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,BON BON BUM ROJO FRESA X 456 GM.X 24 UND,15,5009,75135
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,PIAZZA JIRAFA MALTEADA,24,211,5064
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,VASO 7ONZ BCO TUCK X 50UND,60,2256,135360
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,VASO TUC 7 ONZAS*50UND,60,2012,120720
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,8.68E+12,BARRA DE CHOCOLATE CAPTAIN PEANUT XXL,24,775,18600
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,MAX STEEL CARAMELO LIQUIDO,20,1719,34380
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.70E+12,CARAMELO LIQUIDO BARBIE *40G,20,1719,34380
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48139,7.71E+12,COLADA FARINA VAINILA *200,48,1910,91680
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,GALLETAS  BRIDGE FRESA *71G,2,1215,2430
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BRIDGE MTCO LECHE VAINILLA,2,1215,2430
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,CHOCO BREAK COOKIES *30UND,5,3743,18715
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,GALLETAS  BRIDGE  AREQUIPE *71G,2,1215,2430
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,PAPEL ALUMINIO TUC X 40 MTS,8,12704,101632
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,VASO BAR 7 ONZAS *50UND,60,1890,113400
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,GALLETA BRINKY CHOCOLATE *51G,10,488,4880
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BRINKY CHOCOLATE *10,1,4883,4883
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BRINKY VAINILLA *10,1,4883,4883
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,GALLETA BRINKY FRESA *51G,1,488,488
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BRINKY FRESA *10,1,4883,4883
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BRINKY LIMON *10,1,4883,4883
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BON AIRE FRUTOS ROJOS *400ML,2,6333,12666
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BON AIRE ORQUIDEA DE LOS ANDES *400ML,2,6333,12666
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,BON AIRE FRESCURA LAVANDA *400ML,2,6333,12666
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,TONING COLADA 7 CEREAL FRESA *100GR,3,7463,22389
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,TONING COLADA 7 CEREAL NATURAL *100GR,3,7463,22389
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,TONING COLADA 7 CEREAL VAINILLA *1000,3,7463,22389
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,AVENA TONING  INSTANTANEA MORA  X 180 GR,3,2081,6243
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,AVENA TONING INSTANTANEA FRESA  X 180 GR,3,2081,6243
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.70E+12,RAYOL ESPIRAL,36,2385,85860
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,CERA PELFLEX SELECTA *400CC,6,1256,7536
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,BOLSA BASURA AMARILLA CANELA*65X90,5,1958,9790
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,BOLSA BASURA AMARILLA CANELA*65X90,5,1958,9790
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,ALUMINIO SALID 16 METROS,15,4454,66810
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,MEZCLADORES PLANOS *500,5,4381,21905
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,ESPONJA MULTIUSO LINCE,24,457,10968
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,ESPONJA MATRIX,36,477,17172
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,7.71E+12,JABON SUPREMO OXIMAX,48,1436,68928
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48148,8.72E+12,CHOCOLATE WAFER JAX SNAX,24,759,18216
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,FECULA DE PLATANO TONING,12,1766,21192
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,COLADA TONING NATURAL X 200 GR,6,1953,11718
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,COLADA FRESA TONIG *200,3,1953,5859
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,COLADA TONING VAINILLA X 200 G,6,1827,10962
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,COLADA GUSTARINA VAINILLA *200G,5,1953,9765
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,AVENA TONING MOLIDA *200GR,12,1080,12960
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,AVENA HOJUELAS TONING X 1200G,6,5668,34008
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,TONING LECHE DE SOYA NATURAL X 250,3,5175,15525
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,LECHE DE SOYA CON MIEL SIN LACTOSA X 250,3,5175,15525
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,LECHE DE SOYA VAINILLA TONING X 250 GR,3,5175,15525
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,LECHE DE SOYA  40 Y TANTOS NATURAL *250G,3,5175,15525
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,TONING CEREAL CHOCO CHOC *1000G,5,10158,50790
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,3/18/2022,FC,48149,7.70E+12,TONING CEREAL HOJUELAS AZUCARA *1000G,4,9929,39716
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GALLETA BRIDGE CHOCOLATE  77G,5,1299,6495
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,MILLOWS BLANCO X 145 GR,12,2878,34536
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GALLETAS  BRIDGE FRESA *71G,5,1299,6495
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,BRIDGE MTCO LECHE VAINILLA,5,1299,6495
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,BRIDGE FRESA,5,2528,12640
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GALLETAS  BRIDGE  AREQUIPE *71G,5,1299,6495
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GALLETAS WAFER VAINILLA  Y  LECHE,5,2528,12640
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GALLETAS BRIDGE CHOCOLATE *151G,5,2528,12640
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,MILLOWS MAMELOS OSO *50,8,4778,38224
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,MILLOWS CORAZON*50,8,4778,38224
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,BON BON BUM SURTIDO,15,5009,75135
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,BONBON BUM FRESA INTENSA  *24UND,15,5009,75135
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GRANOLA TONING P/E*500,6,5480,32880
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GRANOLA TONING *450,8,5480,43840
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,TONING CEREAL ARITOS *150G,10,2205,22050
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,SALVADO TONING DE TRIGO *450,5,2411,12055
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,GUSTARINA SABOR NATURAL *200,3,1827,5481
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,FECULA DE PLATANO TONING,10,1766,17660
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,COLADA FRESA TONIG *200,6,1953,11718
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,AVENA TONING  INSTANTANEA MORA  X 180 GR,3,2082,6246
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,AVENA  TONING  MOLIDA * 400G,5,3264,16320
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,AVENA HOJUELAS TONING X 1200G,5,5669,28345
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,TONING CEREAL ARITOS *1000G,8,9929,79432
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,TONING CEREAL HOJUELAS AZUCARA *1000G,8,9929,79432
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,JABON TIGRE OVALADO 300G X 3UND,8,4256,34048
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.70E+12,JABON CUADRO AZUL TIGRE X 300,25,1444,36100
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.71E+12,CERA BRISSA  PELFLEX,5,1256,6280
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49174,7.71E+12,CERA PELFLEX SELECTA *400CC,5,1256,6280
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49178,7.70E+12,BETUN BEISBOL NEUTRO # 2,5,1628,8140
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49178,7.70E+12,RAYOL AEROSOL MATATODO *400ML,6,11280,67680
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49178,7.70E+12,RAYOL ESPIRAL,36,2385,85860
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49178,134,FOSFORO POKER *200*1*2,24,827,19848
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49178,7.71E+12,DESMANCHADOR PROMOCION,6,3761,22566
VALENCIA VICTORIA GUILLERMO Y/O GUIVAL,4/1/2022,FC,49178,7.71E+12,BOLSA BASURA AMARILLA CANELA*65X90,6,1958,11748
